date, rr, since start
2019-06-13 13:44:59 +0000, 370, 349886
2019-06-13 13:45:00 +0000, 359, 350245
2019-06-13 13:45:00 +0000, 346, 350591
2019-06-13 13:45:00 +0000, 345, 350936
2019-06-13 13:45:01 +0000, 336, 351272
2019-06-13 13:45:01 +0000, 333, 351605
2019-06-13 13:45:01 +0000, 336, 351941
2019-06-13 13:45:02 +0000, 334, 352275
2019-06-13 13:45:02 +0000, 335, 352610
2019-06-13 13:45:02 +0000, 334, 352944
2019-06-13 13:45:03 +0000, 331, 353275
2019-06-13 13:45:03 +0000, 341, 353616
2019-06-13 13:45:03 +0000, 367, 353983
2019-06-13 13:45:04 +0000, 400, 354383
2019-06-13 13:45:04 +0000, 390, 354773
2019-06-13 13:45:05 +0000, 416, 355189
2019-06-13 13:45:05 +0000, 415, 355604
2019-06-13 13:45:05 +0000, 409, 356013
2019-06-13 13:45:06 +0000, 407, 356420
2019-06-13 13:45:06 +0000, 397, 356817
2019-06-13 13:45:07 +0000, 386, 357203
2019-06-13 13:45:07 +0000, 376, 357579
2019-06-13 13:45:07 +0000, 405, 357984
2019-06-13 13:45:08 +0000, 418, 358402
2019-06-13 13:45:08 +0000, 426, 358828
2019-06-13 13:45:09 +0000, 414, 359242
2019-06-13 13:45:09 +0000, 419, 359661
2019-06-13 13:45:10 +0000, 429, 360090
2019-06-13 13:45:10 +0000, 449, 360539
2019-06-13 13:45:11 +0000, 449, 360988
2019-06-13 13:45:11 +0000, 550, 361538
2019-06-13 13:45:12 +0000, 594, 362132
2019-06-13 13:45:12 +0000, 615, 362747
2019-06-13 13:45:13 +0000, 510, 363257
2019-06-13 13:45:13 +0000, 474, 363731
2019-06-13 13:45:14 +0000, 504, 364235
2019-06-13 13:45:14 +0000, 484, 364719
2019-06-13 13:45:15 +0000, 477, 365196
2019-06-13 13:45:16 +0000, 536, 365732
2019-06-13 13:45:16 +0000, 603, 366335
2019-06-13 13:45:17 +0000, 599, 366934
2019-06-13 13:45:17 +0000, 554, 367488
2019-06-13 13:45:18 +0000, 492, 367980
2019-06-13 13:45:18 +0000, 499, 368479
2019-06-13 13:45:19 +0000, 523, 369002
2019-06-13 13:45:19 +0000, 547, 369549
2019-06-13 13:45:20 +0000, 539, 370088
2019-06-13 13:45:20 +0000, 527, 370615
2019-06-13 13:45:21 +0000, 484, 371099
2019-06-13 13:45:21 +0000, 467, 371566
2019-06-13 13:45:22 +0000, 499, 372065
2019-06-13 13:45:22 +0000, 494, 372559
2019-06-13 13:45:23 +0000, 489, 373048
2019-06-13 13:45:23 +0000, 478, 373526
2019-06-13 13:45:24 +0000, 452, 373978
2019-06-13 13:45:24 +0000, 439, 374417
2019-06-13 13:45:24 +0000, 424, 374841
2019-06-13 13:45:25 +0000, 415, 375256
2019-06-13 13:45:25 +0000, 417, 375673
2019-06-13 13:45:26 +0000, 416, 376089
2019-06-13 13:45:26 +0000, 430, 376519
2019-06-13 13:45:27 +0000, 448, 376967
2019-06-13 13:45:27 +0000, 476, 377443
2019-06-13 13:45:28 +0000, 497, 377940
2019-06-13 13:45:28 +0000, 464, 378404
2019-06-13 13:45:28 +0000, 446, 378850
2019-06-13 13:45:29 +0000, 429, 379279
2019-06-13 13:45:29 +0000, 407, 379686
2019-06-13 13:45:30 +0000, 389, 380075
2019-06-13 13:45:30 +0000, 377, 380452
2019-06-13 13:45:30 +0000, 367, 380819
2019-06-13 13:45:31 +0000, 355, 381174
2019-06-13 13:45:31 +0000, 348, 381522
2019-06-13 13:45:31 +0000, 342, 381864
2019-06-13 13:45:32 +0000, 332, 382196
2019-06-13 13:45:32 +0000, 325, 382521
2019-06-13 13:45:32 +0000, 319, 382840
2019-06-13 13:45:33 +0000, 323, 383163
2019-06-13 13:45:33 +0000, 339, 383502
2019-06-13 13:45:33 +0000, 342, 383844
2019-06-13 13:45:34 +0000, 336, 384180
2019-06-13 13:45:34 +0000, 331, 384511
2019-06-13 13:45:34 +0000, 321, 384832
2019-06-13 13:45:34 +0000, 321, 385153
2019-06-13 13:45:35 +0000, 312, 385465
2019-06-13 13:45:35 +0000, 301, 385766
2019-06-13 13:45:35 +0000, 292, 386058
2019-06-13 13:45:37 +0000, 290, 386348
2019-06-13 13:45:37 +0000, 283, 386631
2019-06-13 13:45:37 +0000, 281, 386912
2019-06-13 13:45:38 +0000, 303, 387215
2019-06-13 13:45:38 +0000, 342, 387557
2019-06-13 13:45:38 +0000, 344, 387901
2019-06-13 13:45:38 +0000, 343, 388244
2019-06-13 13:45:38 +0000, 338, 388582
2019-06-13 13:45:38 +0000, 335, 388917
2019-06-13 13:45:39 +0000, 382, 389299
2019-06-13 13:45:39 +0000, 419, 389718
2019-06-13 13:45:40 +0000, 450, 390168
2019-06-13 13:45:40 +0000, 432, 390600
2019-06-13 13:45:41 +0000, 415, 391015
2019-06-13 13:45:41 +0000, 399, 391414
2019-06-13 13:45:41 +0000, 392, 391806
2019-06-13 13:45:42 +0000, 381, 392187
2019-06-13 13:45:42 +0000, 359, 392546
2019-06-13 13:45:42 +0000, 339, 392885
2019-06-13 13:45:43 +0000, 326, 393211
2019-06-13 13:45:43 +0000, 315, 393526
2019-06-13 13:45:43 +0000, 308, 393834
2019-06-13 13:45:43 +0000, 303, 394137
2019-06-13 13:45:44 +0000, 310, 394447
2019-06-13 13:45:44 +0000, 309, 394756
2019-06-13 13:45:44 +0000, 310, 395066
2019-06-13 13:45:45 +0000, 309, 395375
2019-06-13 13:45:45 +0000, 335, 395710
2019-06-13 13:45:45 +0000, 325, 396035
2019-06-13 13:45:46 +0000, 318, 396353
2019-06-13 13:45:46 +0000, 314, 396667
2019-06-13 13:45:46 +0000, 314, 396981
2019-06-13 13:45:47 +0000, 304, 397285
2019-06-13 13:45:47 +0000, 302, 397587
2019-06-13 13:45:47 +0000, 296, 397883
2019-06-13 13:45:47 +0000, 293, 398176
2019-06-13 13:45:48 +0000, 290, 398466
2019-06-13 13:45:48 +0000, 285, 398751
2019-06-13 13:45:48 +0000, 280, 399031
2019-06-13 13:45:49 +0000, 277, 399308
2019-06-13 13:45:49 +0000, 274, 399582
2019-06-13 13:45:49 +0000, 269, 399851
2019-06-13 13:45:49 +0000, 270, 400121
2019-06-13 13:45:50 +0000, 278, 400399
2019-06-13 13:45:50 +0000, 278, 400677
2019-06-13 13:45:50 +0000, 276, 400953
2019-06-13 13:45:51 +0000, 278, 401231
2019-06-13 13:45:51 +0000, 290, 401521
2019-06-13 13:45:51 +0000, 303, 401824
2019-06-13 13:45:51 +0000, 294, 402118
2019-06-13 13:45:52 +0000, 303, 402421
2019-06-13 13:45:52 +0000, 310, 402731
2019-06-13 13:45:52 +0000, 321, 403052
2019-06-13 13:45:53 +0000, 332, 403384
2019-06-13 13:45:53 +0000, 320, 403704
2019-06-13 13:45:53 +0000, 310, 404014
2019-06-13 13:45:54 +0000, 307, 404321
2019-06-13 13:45:54 +0000, 304, 404625
2019-06-13 13:45:54 +0000, 297, 404922
2019-06-13 13:45:56 +0000, 293, 405215
2019-06-13 13:45:56 +0000, 295, 405510
2019-06-13 13:45:56 +0000, 297, 405807
2019-06-13 13:45:56 +0000, 296, 406103
2019-06-13 13:45:58 +0000, 303, 406406
2019-06-13 13:45:58 +0000, 304, 406710
2019-06-13 13:45:58 +0000, 318, 407028
2019-06-13 13:45:58 +0000, 434, 407462
2019-06-13 13:45:58 +0000, 415, 407877
2019-06-13 13:45:58 +0000, 405, 408282
2019-06-13 13:45:58 +0000, 387, 408669
2019-06-13 13:45:58 +0000, 375, 409044
2019-06-13 13:45:59 +0000, 354, 409398
2019-06-13 13:45:59 +0000, 332, 409730
2019-06-13 13:45:59 +0000, 317, 410047
2019-06-13 13:46:00 +0000, 306, 410353
2019-06-13 13:46:00 +0000, 293, 410646
2019-06-13 13:46:00 +0000, 291, 410937
2019-06-13 13:46:01 +0000, 282, 411219
2019-06-13 13:46:01 +0000, 282, 411501
2019-06-13 13:46:01 +0000, 275, 411776
2019-06-13 13:46:01 +0000, 281, 412057
2019-06-13 13:46:02 +0000, 277, 412334
2019-06-13 13:46:02 +0000, 283, 412617
2019-06-13 13:46:02 +0000, 284, 412901
2019-06-13 13:46:04 +0000, 290, 413191
2019-06-13 13:46:04 +0000, 296, 413487
2019-06-13 13:46:04 +0000, 299, 413786
2019-06-13 13:46:04 +0000, 300, 414086
2019-06-13 13:46:05 +0000, 307, 414393
2019-06-13 13:46:05 +0000, 310, 414703
2019-06-13 13:46:05 +0000, 311, 415014
2019-06-13 13:46:05 +0000, 298, 415312
2019-06-13 13:46:05 +0000, 299, 415611
2019-06-13 13:46:05 +0000, 301, 415912
2019-06-13 13:46:06 +0000, 310, 416222
2019-06-13 13:46:06 +0000, 314, 416536
2019-06-13 13:46:06 +0000, 306, 416842
2019-06-13 13:46:07 +0000, 303, 417145
2019-06-13 13:46:07 +0000, 301, 417446
2019-06-13 13:46:07 +0000, 306, 417752
2019-06-13 13:46:07 +0000, 305, 418057
2019-06-13 13:46:08 +0000, 315, 418372
2019-06-13 13:46:08 +0000, 318, 418690
2019-06-13 13:46:08 +0000, 317, 419007
2019-06-13 13:46:09 +0000, 324, 419331
2019-06-13 13:46:09 +0000, 331, 419662
2019-06-13 13:46:09 +0000, 347, 420009
2019-06-13 13:46:11 +0000, 340, 420349
2019-06-13 13:46:11 +0000, 333, 420682
2019-06-13 13:46:11 +0000, 341, 421023
2019-06-13 13:46:11 +0000, 360, 421383
2019-06-13 13:46:11 +0000, 354, 421737
2019-06-13 13:46:12 +0000, 355, 422092
2019-06-13 13:46:12 +0000, 377, 422469
2019-06-13 13:46:12 +0000, 412, 422881
2019-06-13 13:46:13 +0000, 396, 423277
2019-06-13 13:46:13 +0000, 392, 423669
2019-06-13 13:46:14 +0000, 380, 424049
2019-06-13 13:46:14 +0000, 369, 424418
2019-06-13 13:46:14 +0000, 346, 424764
2019-06-13 13:46:14 +0000, 324, 425088
2019-06-13 13:46:15 +0000, 304, 425392
2019-06-13 13:46:15 +0000, 298, 425690
2019-06-13 13:46:15 +0000, 300, 425990
2019-06-13 13:46:16 +0000, 299, 426289
2019-06-13 13:46:16 +0000, 306, 426595
2019-06-13 13:46:16 +0000, 320, 426915
2019-06-13 13:46:17 +0000, 355, 427270
2019-06-13 13:46:17 +0000, 383, 427653
2019-06-13 13:46:18 +0000, 444, 428097
2019-06-13 13:46:18 +0000, 454, 428551
2019-06-13 13:46:19 +0000, 540, 429091
2019-06-13 13:46:19 +0000, 539, 429630
2019-06-13 13:46:21 +0000, 445, 430075
2019-06-13 13:46:21 +0000, 417, 430492
2019-06-13 13:46:21 +0000, 400, 430892
2019-06-13 13:46:22 +0000, 417, 431309
