Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
2019-06-13 13:38:51.440,178,26.6,-3276.8,87,0.07,0.15,4.158,136.0,0.0051,0.0002,-0.15,0.07,-0.48,-0.24,-0.96,-0.79
2019-06-13 13:38:52.440,170,26.5,-3276.8,86,0.07,0.16,4.158,122.0,0.00494,0.0002,-0.16,0.0,-0.4,-0.22,-0.98,-0.77
2019-06-13 13:38:53.440,162,26.5,-3276.8,84,0.08,0.15,4.158,109.0,0.00494,0.00014,-0.16,0.01,-0.39,-0.19,-1.02,-0.77
2019-06-13 13:38:54.440,157,26.3,-3276.8,84,0.04,0.13,4.158,98.0,0.005,0.00014,-0.16,-0.01,-0.34,-0.19,-0.96,-0.84
2019-06-13 13:38:55.440,153,26.3,-3276.8,84,0.15,0.46,4.158,92.0,0.005,0.00014,-0.25,0.14,-0.66,-0.1,-1.25,-0.45
2019-06-13 13:38:56.440,149,26.2,-3276.8,84,0.18,0.42,4.158,94.0,0.00502,0.00014,-0.39,0.25,-0.63,-0.13,-1.02,-0.55
2019-06-13 13:38:57.440,145,26.2,-3276.8,87,0.26,0.61,4.158,94.0,0.00502,0.00016,-0.36,0.48,-0.77,0.07,-1.27,-0.49
2019-06-13 13:38:58.440,143,26.1,-3276.8,91,0.35,0.91,4.157,89.0,0.00518,0.00018,-0.6,0.98,-0.87,0.12,-1.48,-0.2
2019-06-13 13:38:59.440,145,26.1,-3276.8,93,0.71,1.36,4.157,83.0,0.00518,0.0002,-0.73,0.92,-0.93,0.27,-2.01,0.46
2019-06-13 13:39:00.440,148,26.0,-3276.8,94,0.7,1.31,4.157,80.0,0.00516,0.0002,-0.65,1.2,-0.9,0.33,-2.03,0.44
2019-06-13 13:39:01.440,143,26.0,-3276.8,94,0.44,1.19,4.157,74.0,0.00516,0.0002,-0.3,1.09,-0.74,0.1,-1.72,0.22
2019-06-13 13:39:02.440,137,25.9,-3276.8,90,0.11,0.2,4.157,91.0,0.00504,0.00018,-0.16,0.01,-0.34,-0.19,-1.07,-0.79
2019-06-13 13:39:03.440,132,25.9,-3276.8,89,0.12,0.32,4.157,84.0,0.00504,0.00016,-0.19,0.2,-0.46,0.0,-1.16,-0.78
2019-06-13 13:39:04.440,131,26.0,-3276.8,90,0.27,0.49,4.157,83.0,0.00494,0.00018,-0.34,0.33,-0.74,-0.04,-1.22,-0.61
2019-06-13 13:39:05.440,133,26.0,-3276.8,91,0.28,0.66,4.157,84.0,0.00494,0.00018,-0.31,0.74,-0.69,0.0,-1.43,-0.56
2019-06-13 13:39:06.440,138,26.1,-3276.8,93,0.33,0.73,4.157,89.0,0.00472,0.00022,-0.4,0.69,-0.77,-0.08,-1.46,-0.44
2019-06-13 13:39:07.440,146,26.1,-3276.8,93,0.3,0.69,4.157,85.0,0.00472,0.00024,-0.19,0.51,-0.86,0.0,-1.57,-0.34
2019-06-13 13:39:08.440,154,26.2,-3276.8,90,0.6,1.71,4.157,93.0,0.00452,0.00082,-0.69,1.34,-1.42,0.06,-2.46,0.02
2019-06-13 13:39:09.440,159,26.2,-3276.8,91,0.34,0.63,4.157,96.0,0.00452,0.00068,-0.22,0.22,-0.65,-0.08,-1.36,-0.21
2019-06-13 13:39:10.440,159,26.2,-3276.8,93,0.32,0.69,4.157,103.0,0.00464,0.0006,-0.27,0.6,-0.84,0.07,-1.45,-0.3
2019-06-13 13:39:11.440,164,26.2,-3276.8,90,0.34,0.73,4.157,109.0,0.00464,0.00054,-0.71,0.59,-0.9,-0.13,-1.57,-0.44
2019-06-13 13:39:12.440,172,26.0,-3276.8,91,0.38,0.81,4.157,110.0,0.00488,0.0005,-0.78,0.81,-0.85,-0.06,-1.42,-0.36
2019-06-13 13:39:13.440,186,26.0,-3276.8,90,0.37,0.62,4.157,107.0,0.00488,0.00046,-0.48,0.31,-0.86,-0.09,-1.24,-0.31
2019-06-13 13:39:14.440,193,26.0,-3276.8,89,0.19,0.69,4.157,115.0,0.00508,0.00046,-0.46,0.39,-0.56,0.18,-1.36,-0.74
2019-06-13 13:39:15.440,194,26.0,-3276.8,92,0.55,1.44,4.157,112.0,0.00508,0.0005,-0.44,0.78,-1.43,0.18,-2.3,-0.06
2019-06-13 13:39:16.440,198,25.9,-3276.8,91,0.6,1.1,4.157,122.0,0.0054,0.00046,-0.69,0.71,-1.3,0.21,-1.83,0.12
2019-06-13 13:39:17.440,206,25.9,-3276.8,91,0.41,0.77,4.157,108.0,0.0054,0.00044,-0.4,0.42,-0.95,0.04,-1.55,-0.32
2019-06-13 13:39:18.440,211,25.8,-3276.8,88,0.19,0.37,4.157,97.0,0.00536,0.00044,-0.25,0.18,-0.73,-0.27,-1.06,-0.48
2019-06-13 13:39:19.440,207,25.8,-3276.8,84,0.14,0.24,4.157,99.0,0.00536,0.00036,-0.28,-0.1,-0.55,-0.38,-1.0,-0.68
2019-06-13 13:39:20.440,205,25.8,-3276.8,82,0.07,0.37,4.157,97.0,0.00532,0.0003,-0.24,0.18,-0.77,-0.32,-0.95,-0.67
2019-06-13 13:39:21.440,202,25.8,-3276.8,85,0.33,0.83,4.157,107.0,0.00532,0.00028,-0.36,0.55,-1.12,-0.16,-1.68,-0.19
2019-06-13 13:39:22.440,198,25.7,-3276.8,89,0.51,1.08,4.157,111.0,0.00508,0.0003,-0.43,0.75,-1.12,0.44,-1.63,0.25
2019-06-13 13:39:23.440,193,25.7,-3276.8,91,0.39,0.63,4.157,103.0,0.00508,0.0003,-0.21,0.66,-0.74,0.07,-1.33,-0.43
2019-06-13 13:39:24.440,189,25.7,-3276.8,100,0.31,0.53,4.157,110.0,0.00516,0.00034,-0.01,0.71,-0.53,-0.07,-1.33,-0.62
2019-06-13 13:39:25.440,184,25.7,-3276.8,98,0.29,0.61,4.157,113.0,0.00516,0.0003,-0.48,0.63,-0.74,-0.06,-1.37,-0.45
2019-06-13 13:39:26.440,171,25.7,-3276.8,96,0.33,0.67,4.157,104.0,0.00514,0.00028,-0.39,0.45,-0.89,-0.03,-1.22,-0.39
2019-06-13 13:39:27.440,164,25.7,-3276.8,94,0.31,0.91,4.157,100.0,0.00514,0.00028,-0.37,0.53,-1.12,0.09,-1.48,0.06
2019-06-13 13:39:28.440,160,25.7,-3276.8,96,0.6,1.85,4.157,101.0,0.0053,0.00034,-0.78,2.08,-1.19,0.25,-1.81,-0.01
2019-06-13 13:39:29.440,152,25.7,-3276.8,100,0.5,0.69,4.157,95.0,0.0053,0.00032,-0.36,0.84,-0.9,0.02,-1.48,-0.49
2019-06-13 13:39:30.440,146,25.7,-3276.8,102,0.33,0.72,4.157,93.0,0.00468,0.00028,-0.19,0.69,-0.78,0.08,-1.49,-0.25
2019-06-13 13:39:31.440,142,25.7,-3276.8,97,0.54,1.12,4.157,116.0,0.00468,0.0003,-0.86,1.28,-0.87,0.14,-1.61,-0.19
2019-06-13 13:39:32.440,142,25.8,-3276.8,96,0.65,1.12,4.157,119.0,0.00482,0.00032,-0.86,1.28,-0.87,0.14,-1.61,-0.19
2019-06-13 13:39:33.440,145,25.8,-3276.8,94,0.64,1.12,4.157,112.0,0.00482,0.00032,-0.67,0.8,-1.07,0.16,-1.77,0.16
2019-06-13 13:39:34.440,156,25.9,-3276.8,94,0.42,1.32,4.157,102.0,0.00494,0.0003,-0.38,1.03,-1.07,0.33,-1.71,0.32
2019-06-13 13:39:35.440,175,25.9,-3276.8,92,0.23,0.68,4.157,100.0,0.00494,0.0003,-0.28,0.55,-1.07,-0.2,-1.19,-0.37
2019-06-13 13:39:36.440,186,26.0,-3276.8,78,0.5,1.42,4.157,146.0,0.00498,0.00032,-1.24,0.28,-0.65,0.51,-1.57,0.25
2019-06-13 13:39:37.440,186,26.0,-3276.8,67,0.27,0.75,4.157,212.0,0.00498,0.00032,-0.92,-0.08,-0.55,0.13,-1.22,-0.51
2019-06-13 13:39:38.440,185,26.0,-3276.8,71,0.31,0.55,4.157,212.0,0.00514,0.00032,-0.95,-0.34,-0.62,-0.07,-1.12,-0.66
2019-06-13 13:39:39.440,173,26.0,-3276.8,81,0.37,0.69,4.157,195.0,0.00514,0.00032,-0.46,0.33,-0.6,-0.07,-1.26,-0.54
2019-06-13 13:39:40.440,171,26.1,-3276.8,91,0.47,0.87,4.157,184.0,0.0049,0.00034,-0.48,0.72,-0.77,-0.09,-1.44,-0.19
2019-06-13 13:39:41.440,171,26.1,-3276.8,100,0.42,1.08,4.157,172.0,0.0049,0.00032,-0.19,1.18,-0.8,0.07,-1.81,-0.21
2019-06-13 13:39:42.440,168,26.1,-3276.8,106,0.34,0.69,4.157,172.0,0.00484,0.00032,-0.02,0.84,-0.73,0.0,-1.1,-0.32
2019-06-13 13:39:43.440,160,26.1,-3276.8,105,0.26,0.67,4.157,170.0,0.00484,0.0003,-0.16,0.71,-0.75,0.16,-1.14,-0.48
2019-06-13 13:39:44.440,148,26.1,-3276.8,108,0.37,0.69,4.157,162.0,0.00472,0.0003,-0.2,0.9,-0.71,0.09,-1.51,-0.42
2019-06-13 13:39:45.440,140,26.1,-3276.8,105,0.34,0.79,4.157,145.0,0.00472,0.00026,-0.45,0.74,-0.73,0.14,-1.33,-0.3
2019-06-13 13:39:46.440,134,26.2,-3276.8,102,0.59,0.73,4.157,139.0,0.00464,0.00028,-0.39,1.02,-0.84,0.08,-1.39,-0.34
2019-06-13 13:39:47.440,135,26.2,-3276.8,102,0.62,1.38,4.157,141.0,0.00464,0.00032,-0.93,1.71,-1.0,0.06,-2.03,0.34
2019-06-13 13:39:48.440,141,26.3,-3276.8,96,0.81,1.37,4.157,130.0,0.00454,0.00036,-1.13,1.45,-1.18,0.04,-1.77,0.09
2019-06-13 13:39:49.440,148,26.3,-3276.8,97,1.11,3.24,4.157,141.0,0.00454,0.0009,-1.83,3.53,-1.43,0.34,-2.91,0.21
2019-06-13 13:39:50.440,151,26.4,-3276.8,100,0.95,2.63,4.157,126.0,0.00492,0.00086,-1.71,3.12,-1.21,0.26,-2.67,0.42
2019-06-13 13:39:51.440,155,26.4,-3276.8,98,0.25,2.07,4.157,130.0,0.00492,0.00082,-0.36,1.6,-1.45,0.33,-2.59,0.14
2019-06-13 13:39:52.440,159,26.4,-3276.8,96,0.14,0.43,4.157,131.0,0.00516,0.00068,-0.09,0.26,-0.45,-0.01,-1.18,-0.77
2019-06-13 13:39:53.440,160,26.4,-3276.8,92,0.23,0.49,4.157,144.0,0.00516,0.00056,-0.2,0.13,-0.55,-0.02,-1.36,-0.55
2019-06-13 13:39:54.440,161,26.4,-3276.8,90,0.17,0.39,4.157,130.0,0.00516,0.00054,-0.3,0.21,-0.46,0.03,-1.14,-0.77
2019-06-13 13:39:55.440,166,26.4,-3276.8,92,0.23,0.36,4.157,125.0,0.00516,0.00052,-0.28,0.25,-0.6,0.0,-1.21,-0.65
2019-06-13 13:39:56.440,174,26.4,-3276.8,92,0.29,0.57,4.157,115.0,0.0054,0.00048,-0.31,0.42,-0.86,-0.08,-1.31,-0.62
2019-06-13 13:39:57.440,189,26.4,-3276.8,93,0.42,0.93,4.157,101.0,0.0054,0.00046,-0.54,0.97,-0.92,-0.03,-1.54,-0.31
2019-06-13 13:39:58.440,192,26.4,-3276.8,91,0.23,0.63,4.157,91.0,0.00554,0.00042,-0.49,0.71,-0.68,-0.01,-1.15,-0.42
2019-06-13 13:39:59.440,192,26.4,-3276.8,91,0.19,0.37,4.157,82.0,0.00554,0.00036,-0.22,0.31,-0.71,-0.09,-1.13,-0.59
2019-06-13 13:40:00.440,185,26.1,-3276.8,92,0.29,0.59,4.157,76.0,0.0055,0.00036,-0.44,0.55,-0.75,-0.03,-1.26,-0.61
2019-06-13 13:40:01.440,165,26.1,-3276.8,91,0.24,0.66,4.157,69.0,0.0055,0.00032,-0.5,0.67,-0.97,-0.04,-1.18,-0.59
2019-06-13 13:40:02.440,161,25.9,-3276.8,94,0.31,0.74,4.157,68.0,0.00544,0.00032,-0.31,0.9,-0.78,0.04,-1.39,-0.49
2019-06-13 13:40:03.440,166,25.9,-3276.8,94,0.31,0.77,4.157,59.0,0.00544,0.00032,-0.66,0.62,-0.75,-0.03,-1.26,-0.43
2019-06-13 13:40:04.440,174,25.9,-3276.8,94,0.23,0.56,4.157,58.0,0.0053,0.00032,-0.27,0.57,-0.71,-0.16,-1.24,-0.48
2019-06-13 13:40:05.440,180,25.9,-3276.8,93,0.18,0.37,4.157,56.0,0.0053,0.0003,-0.21,0.38,-0.66,-0.14,-1.15,-0.66
2019-06-13 13:40:06.440,186,25.8,-3276.8,93,0.23,0.46,4.157,51.0,0.00526,0.00032,-0.28,0.38,-0.71,-0.04,-1.36,-0.6
2019-06-13 13:40:07.440,191,25.8,-3276.8,92,0.25,0.51,4.157,50.0,0.00526,0.00036,-0.46,0.54,-0.72,0.0,-1.19,-0.51
2019-06-13 13:40:08.440,192,25.7,-3276.8,93,0.36,0.71,4.157,51.0,0.00526,0.00038,-0.54,0.93,-0.9,0.06,-1.28,-0.4
2019-06-13 13:40:09.440,192,25.7,-3276.8,94,0.29,0.84,4.157,52.0,0.00526,0.00036,-0.55,0.97,-0.81,-0.02,-1.31,-0.37
2019-06-13 13:40:10.440,185,25.6,-3276.8,93,0.29,0.72,4.157,50.0,0.00542,0.00042,-0.16,0.49,-0.8,-0.09,-1.15,-0.14
2019-06-13 13:40:11.440,180,25.6,-3276.8,91,0.32,0.73,4.157,59.0,0.00542,0.00042,-0.81,0.67,-0.98,-0.04,-1.31,-0.51
2019-06-13 13:40:12.440,180,25.6,-3276.8,92,0.25,0.72,4.157,59.0,0.0054,0.0004,-0.33,0.69,-0.71,-0.08,-1.21,-0.56
2019-06-13 13:40:13.440,181,25.6,-3276.8,91,0.26,0.45,4.157,65.0,0.0054,0.00038,-0.26,0.38,-0.84,-0.15,-1.12,-0.56
2019-06-13 13:40:14.440,184,25.6,-3276.8,91,0.25,0.53,4.157,59.0,0.00534,0.00038,-0.44,0.51,-0.85,-0.19,-1.22,-0.48
2019-06-13 13:40:15.440,183,25.6,-3276.8,91,0.26,0.51,4.157,53.0,0.00534,0.00042,-0.32,0.5,-0.73,-0.14,-1.13,-0.54
2019-06-13 13:40:16.440,179,25.6,-3276.8,91,0.28,0.55,4.157,58.0,0.00548,0.00042,-0.54,0.51,-0.85,-0.03,-1.19,-0.34
2019-06-13 13:40:17.440,172,25.6,-3276.8,92,0.23,0.49,4.157,61.0,0.00548,0.0004,-0.24,0.39,-0.62,-0.1,-1.37,-0.57
2019-06-13 13:40:18.440,166,25.5,-3276.8,92,0.29,0.61,4.157,62.0,0.00568,0.0004,-0.56,0.66,-0.85,-0.09,-1.28,-0.43
2019-06-13 13:40:19.440,169,25.5,-3276.8,93,0.33,0.63,4.157,58.0,0.00568,0.0004,-0.55,0.65,-0.73,-0.02,-1.19,-0.43
2019-06-13 13:40:20.440,176,25.5,-3276.8,92,0.21,0.43,4.157,54.0,0.00538,0.0004,-0.32,0.48,-0.71,-0.14,-1.14,-0.6
2019-06-13 13:40:21.440,181,25.5,-3276.8,91,0.29,0.48,4.157,50.0,0.00538,0.00042,-0.4,0.37,-0.8,-0.14,-1.36,-0.4
2019-06-13 13:40:22.440,180,25.4,-3276.8,93,0.36,0.72,4.157,48.0,0.00544,0.00038,-0.61,0.8,-0.96,0.03,-1.31,-0.51
2019-06-13 13:40:23.440,174,25.4,-3276.8,92,0.25,0.45,4.157,42.0,0.00544,0.00034,-0.38,0.42,-0.74,-0.16,-1.3,-0.54
2019-06-13 13:40:24.440,166,25.3,-3276.8,93,0.26,0.62,4.157,40.0,0.00548,0.00032,-0.57,0.66,-0.89,-0.04,-1.3,-0.54
2019-06-13 13:40:25.440,160,25.3,-3276.8,91,0.22,0.5,4.157,42.0,0.00548,0.00032,-0.27,0.56,-0.57,-0.07,-1.19,-0.61
2019-06-13 13:40:26.440,160,25.2,-3276.8,91,0.22,0.45,4.157,45.0,0.00546,0.00032,-0.26,0.28,-0.59,-0.03,-1.19,-0.44
2019-06-13 13:40:27.440,166,25.2,-3276.8,91,0.24,0.48,4.157,44.0,0.00546,0.00034,-0.37,0.46,-0.8,-0.09,-1.24,-0.51
2019-06-13 13:40:28.440,175,25.1,-3276.8,91,0.33,0.63,4.157,41.0,0.00532,0.00036,-0.48,0.65,-0.71,0.06,-1.3,-0.19
2019-06-13 13:40:29.440,187,25.1,-3276.8,93,0.27,0.66,4.157,42.0,0.00532,0.0004,-0.6,0.48,-0.72,-0.02,-1.19,-0.42
2019-06-13 13:40:30.440,199,24.9,-3276.8,94,0.24,0.45,4.157,39.0,0.00522,0.00042,-0.3,0.49,-0.79,-0.08,-1.34,-0.49
2019-06-13 13:40:31.440,205,24.9,-3276.8,93,0.36,0.65,4.157,45.0,0.00522,0.00044,-0.44,0.68,-0.84,-0.01,-1.34,-0.28
2019-06-13 13:40:32.440,203,24.7,-3276.8,92,0.35,0.79,4.157,52.0,0.00512,0.00046,-0.36,0.44,-0.95,0.12,-1.26,-0.09
2019-06-13 13:40:33.440,199,24.7,-3276.8,89,0.32,0.78,4.157,60.0,0.00512,0.00042,-0.72,0.77,-1.04,0.0,-1.24,-0.43
2019-06-13 13:40:34.440,194,24.5,-3276.8,91,0.26,0.57,4.157,59.0,0.00522,0.00042,-0.38,0.48,-0.86,-0.09,-1.14,-0.54
2019-06-13 13:40:35.440,188,24.5,-3276.8,91,0.34,0.72,4.157,56.0,0.00522,0.0004,-0.65,0.73,-0.95,-0.09,-1.26,-0.55
2019-06-13 13:40:36.440,176,24.3,-3276.8,92,0.28,0.72,4.157,53.0,0.00522,0.0004,-0.28,0.44,-0.9,0.01,-1.39,-0.55
2019-06-13 13:40:37.440,168,24.3,-3276.8,89,0.31,0.59,4.157,54.0,0.00522,0.00042,-0.54,0.45,-0.95,-0.04,-1.3,-0.56
2019-06-13 13:40:38.440,170,23.9,-3276.8,93,0.37,0.79,4.157,55.0,0.0055,0.00042,-0.65,0.86,-0.73,-0.01,-1.42,-0.5
2019-06-13 13:40:39.440,176,23.9,-3276.8,91,0.26,0.44,4.157,58.0,0.0055,0.00038,-0.36,0.43,-0.75,0.03,-1.25,-0.6
2019-06-13 13:40:40.440,184,23.7,-3276.8,91,0.28,0.53,4.157,56.0,0.00532,0.00038,-0.43,0.44,-0.87,-0.02,-1.26,-0.56
2019-06-13 13:40:41.440,197,23.7,-3276.8,92,0.3,0.8,4.157,54.0,0.00532,0.0004,-0.21,0.61,-0.91,0.01,-1.42,-0.5
2019-06-13 13:40:42.440,208,23.3,-3276.8,91,0.32,0.65,4.157,54.0,0.00478,0.0004,-0.46,0.56,-0.85,0.0,-1.19,-0.38
2019-06-13 13:40:43.440,216,23.3,-3276.8,91,0.39,0.73,4.157,60.0,0.00478,0.0004,-0.55,0.63,-0.9,0.13,-1.42,-0.24
2019-06-13 13:40:44.440,218,23.1,-3276.8,92,0.32,0.59,4.157,64.0,0.00496,0.0004,-0.24,0.71,-0.87,-0.1,-1.38,-0.37
2019-06-13 13:40:45.440,215,23.1,-3276.8,93,0.26,0.59,4.157,59.0,0.00496,0.00042,-0.33,0.62,-0.61,-0.07,-1.28,-0.48
2019-06-13 13:40:46.440,207,23.0,-3276.8,91,0.2,0.48,4.157,65.0,0.00492,0.00042,-0.25,0.22,-0.61,-0.12,-1.28,-0.62
2019-06-13 13:40:47.440,201,23.0,-3276.8,91,0.23,0.46,4.157,68.0,0.00492,0.00042,-0.3,0.34,-0.57,0.0,-1.14,-0.61
2019-06-13 13:40:48.440,190,22.9,-3276.8,90,0.25,0.51,4.157,62.0,0.00502,0.00044,-0.38,0.51,-0.57,-0.02,-1.3,-0.57
2019-06-13 13:40:49.440,178,22.9,-3276.8,88,0.27,0.63,4.157,69.0,0.00502,0.00046,-0.63,0.59,-0.85,0.1,-1.38,-0.4
2019-06-13 13:40:50.440,177,22.9,-3276.8,93,0.46,1.21,4.157,70.0,0.00494,0.00046,-0.81,1.31,-0.69,0.0,-1.34,-0.25
2019-06-13 13:40:51.440,174,22.9,-3276.8,91,0.28,0.89,4.157,64.0,0.00494,0.0004,-0.74,0.69,-0.8,0.01,-1.33,-0.54
2019-06-13 13:40:52.440,166,22.7,-3276.8,93,0.56,1.25,4.157,58.0,0.00512,0.00042,-0.93,1.0,-0.87,0.2,-1.87,-0.07
2019-06-13 13:40:53.440,154,22.7,-3276.8,98,0.66,1.53,4.157,53.0,0.00512,0.00038,-0.5,1.56,-1.25,0.53,-1.86,0.1
2019-06-13 13:40:54.440,145,22.7,-3276.8,98,0.28,0.63,4.157,69.0,0.00504,0.00036,-0.37,0.85,-0.72,-0.08,-1.15,-0.48
2019-06-13 13:40:55.440,142,22.7,-3276.8,96,0.32,0.8,4.157,81.0,0.00504,0.00034,-0.57,0.51,-0.53,0.18,-1.37,-0.6
2019-06-13 13:40:56.440,146,22.7,-3276.8,94,0.42,1.02,4.157,76.0,0.00732,0.00036,-0.69,0.81,-0.78,0.1,-1.77,-0.04
2019-06-13 13:40:57.440,151,22.7,-3276.8,95,0.53,0.89,4.157,76.0,0.00732,0.00038,-0.26,0.72,-0.55,0.16,-1.72,-0.01
2019-06-13 13:40:58.440,158,22.7,-3276.8,93,0.45,1.24,4.157,84.0,0.007,0.00038,-0.63,1.18,-0.75,0.07,-2.15,0.4
2019-06-13 13:40:59.440,175,22.7,-3276.8,94,0.45,0.85,4.157,106.0,0.007,0.00042,-0.34,0.9,-1.02,0.06,-1.28,-0.53
2019-06-13 13:41:00.440,191,22.7,-3276.8,93,0.28,0.68,4.157,100.0,0.00682,0.00042,-0.68,0.22,-0.55,0.04,-1.34,-0.6
2019-06-13 13:41:01.440,192,22.7,-3276.8,88,0.35,0.65,4.157,115.0,0.00682,0.00038,-0.5,0.54,-0.69,0.13,-1.15,-0.62
2019-06-13 13:41:02.440,190,22.7,-3276.8,87,0.32,0.56,4.157,103.0,0.00692,0.00036,-0.57,0.38,-0.78,-0.08,-1.44,-0.32
2019-06-13 13:41:03.440,188,22.7,-3276.8,91,0.3,0.63,4.157,93.0,0.00692,0.00034,-0.63,0.65,-0.73,-0.08,-1.26,-0.37
2019-06-13 13:41:04.440,182,22.8,-3276.8,97,0.4,0.78,4.157,89.0,0.00694,0.00032,-0.57,0.9,-0.78,0.15,-1.48,-0.24
2019-06-13 13:41:05.440,177,22.8,-3276.8,99,0.3,0.71,4.157,87.0,0.00694,0.00034,-0.24,0.79,-0.8,-0.09,-1.15,-0.42
2019-06-13 13:41:06.440,165,22.8,-3276.8,84,0.46,0.85,4.157,87.0,0.00688,0.00032,-0.84,-0.06,-0.63,-0.02,-1.18,-0.3
2019-06-13 13:41:07.440,160,22.8,-3276.8,75,0.44,0.68,4.157,96.0,0.00688,0.00036,-0.74,0.08,-1.14,0.13,-1.44,-0.15
2019-06-13 13:41:08.440,161,22.9,-3276.8,68,0.24,0.49,4.157,93.0,0.00696,0.00034,-0.72,-0.18,-0.4,-0.14,-1.1,-0.63
2019-06-13 13:41:09.440,161,22.9,-3276.8,61,0.17,0.33,4.157,98.0,0.00696,0.0003,-0.75,-0.37,-0.31,-0.15,-0.91,-0.57
2019-06-13 13:41:10.440,157,23.1,-3276.8,61,0.19,0.44,4.157,92.0,0.00796,0.00028,-0.69,-0.04,-0.45,-0.07,-1.03,-0.57
2019-06-13 13:41:11.440,148,23.1,-3276.8,57,0.14,0.31,4.157,96.0,0.00796,0.00024,-0.79,-0.4,-0.34,-0.13,-0.91,-0.57
2019-06-13 13:41:12.440,143,23.2,-3276.8,52,0.16,1.61,4.157,88.0,0.00786,0.00022,-1.16,0.75,-1.27,0.06,-1.8,-0.01
2019-06-13 13:41:13.440,139,23.2,-3276.8,74,0.71,1.61,4.157,91.0,0.00786,0.00024,-1.16,0.75,-1.27,0.06,-1.8,-0.01
2019-06-13 13:41:14.440,140,23.4,-3276.8,82,0.42,1.45,4.157,106.0,0.00738,0.00028,-0.75,0.75,-1.06,-0.09,-1.71,-0.2
2019-06-13 13:41:15.440,146,23.4,-3276.8,85,0.32,0.83,4.157,102.0,0.00738,0.00032,-0.54,0.51,-0.59,-0.06,-1.67,-0.25
2019-06-13 13:41:16.440,154,23.4,-3276.8,88,0.39,1.01,4.157,107.0,0.00774,0.0003,-0.54,0.73,-0.92,-0.18,-1.45,-0.45
2019-06-13 13:41:17.440,151,23.4,-3276.8,90,0.3,1.07,4.157,108.0,0.00774,0.00028,-0.44,0.91,-1.15,0.16,-1.3,-0.25
2019-06-13 13:41:18.440,152,23.6,-3276.8,94,0.41,0.55,4.157,106.0,0.0072,0.00028,-0.27,0.48,-0.89,0.09,-1.42,-0.37
2019-06-13 13:41:19.440,159,23.6,-3276.8,93,0.35,0.96,4.157,104.0,0.0072,0.00028,-0.21,0.95,-0.56,0.27,-1.43,-0.34
2019-06-13 13:41:20.440,167,23.9,-3276.8,94,0.37,0.83,4.157,100.0,0.00724,0.0003,-0.69,0.59,-0.91,0.1,-1.33,-0.49
2019-06-13 13:41:21.440,177,23.9,-3276.8,92,0.35,0.68,4.157,98.0,0.00724,0.00034,-0.36,0.77,-0.57,0.2,-1.59,-0.43
2019-06-13 13:41:22.440,180,24.4,-3276.8,89,0.69,1.09,4.157,96.0,0.007,0.00038,-0.95,0.97,-0.84,0.26,-1.55,0.13
2019-06-13 13:41:23.440,188,24.4,-3276.8,92,0.46,1.16,4.157,112.0,0.007,0.00036,-1.08,1.21,-1.18,0.13,-1.92,0.01
2019-06-13 13:41:24.440,193,24.7,-3276.8,91,0.21,0.74,4.157,102.0,0.00668,0.00036,-0.51,0.38,-1.14,-0.15,-1.66,-0.34
2019-06-13 13:41:25.440,187,24.7,-3276.8,89,0.1,0.31,4.157,101.0,0.00668,0.00032,-0.16,0.2,-0.68,-0.15,-1.06,-0.59
2019-06-13 13:41:26.440,183,25.0,-3276.8,88,0.07,0.18,4.157,93.0,0.00668,0.00028,-0.16,0.03,-0.39,-0.24,-0.97,-0.79
2019-06-13 13:41:27.440,179,25.0,-3276.8,87,0.04,0.12,4.157,89.0,0.00668,0.00024,-0.14,0.03,-0.4,-0.3,-0.96,-0.81
2019-06-13 13:41:28.440,170,25.3,-3276.8,87,0.06,0.12,4.157,81.0,0.00768,0.0002,-0.16,0.01,-0.46,-0.27,-0.96,-0.79
2019-06-13 13:41:29.440,153,25.3,-3276.8,87,0.05,0.14,4.157,70.0,0.00768,0.00018,-0.18,0.02,-0.48,-0.31,-0.95,-0.79
2019-06-13 13:41:30.440,141,25.5,-3276.8,87,0.03,0.12,4.157,61.0,0.0076,0.00014,-0.15,0.02,-0.4,-0.3,-0.95,-0.8
2019-06-13 13:41:31.440,134,25.5,-3276.8,87,0.02,0.06,4.157,55.0,0.0076,0.00014,-0.1,-0.01,-0.39,-0.33,-0.95,-0.84
2019-06-13 13:41:32.440,130,25.7,-3276.8,86,0.09,0.15,4.157,92.0,0.00778,0.00014,-0.19,0.04,-0.54,-0.28,-1.02,-0.73
2019-06-13 13:41:33.440,129,25.7,-3276.8,86,0.04,0.16,4.157,117.0,0.00778,0.00012,-0.22,0.01,-0.5,-0.34,-0.95,-0.77
2019-06-13 13:41:34.440,127,25.8,-3276.8,86,0.04,0.08,4.157,113.0,0.00778,0.0001,-0.16,-0.01,-0.43,-0.33,-0.95,-0.83
2019-06-13 13:41:35.440,126,25.8,-3276.8,86,0.05,0.1,4.157,102.0,0.00778,0.0001,-0.16,0.0,-0.44,-0.36,-0.96,-0.77
2019-06-13 13:41:36.440,123,25.9,-3276.8,86,0.03,0.08,4.157,90.0,0.00754,8e-05,-0.15,0.01,-0.44,-0.36,-0.93,-0.8
